	
0.7636761487964988	1.0
0.7636761487964988	0.99
0.7636761487964988	0.98
0.7636761487964988	0.97
0.7636761487964988	0.96
0.7636761487964988	0.95
0.7650273224043715	0.94
0.7650273224043717	0.9299999999999999
0.7650273224043717	0.9199999999999999
0.7650273224043717	0.9099999999999999
0.7650273224043717	0.8999999999999999
0.7650273224043717	0.8899999999999999
0.7663755458515285	0.8799999999999999
0.7663755458515285	0.8699999999999999
0.7663755458515285	0.8599999999999999
0.7663755458515285	0.8499999999999999
0.7650273224043715	0.8399999999999999
0.7704026115342764	0.8299999999999998
0.7690631808278867	0.8199999999999998
0.7568756875687569	0.8099999999999998
0.7546754675467547	0.7999999999999998
0.7546754675467547	0.7899999999999998
0.750551876379691	0.7799999999999998
0.749171270718232	0.7699999999999998
0.7469613259668508	0.7599999999999998
0.7343750000000001	0.7499999999999998
0.7343750000000001	0.7399999999999998
0.7321428571428571	0.7299999999999998
0.7256438969764838	0.7199999999999998
0.7270693512304249	0.7099999999999997
0.7284916201117317	0.6999999999999997
0.7355555555555554	0.6899999999999997
0.738359201773836	0.6799999999999997
0.738359201773836	0.6699999999999997
0.7290969899665553	0.6599999999999997
0.7276785714285714	0.6499999999999997
0.7189249720044791	0.6399999999999997
0.7131608548931384	0.6299999999999997
0.7088036117381491	0.6199999999999997
0.7036199095022624	0.6099999999999997
0.6887871853546911	0.5999999999999996
0.6872852233676976	0.5899999999999996
0.6834862385321101	0.5799999999999996
0.6689814814814815	0.5699999999999996
0.665893271461717	0.5599999999999996
0.6565420560747663	0.5499999999999996
0.6596736596736598	0.5399999999999996
0.6542056074766355	0.5299999999999996
0.6510538641686183	0.5199999999999996
0.6510538641686183	0.5099999999999996
0.6415094339622641	0.49999999999999956
